aX,aY,aZ,gX,gY,gZ
-0.009,-0.033,0.973,0.610,-0.061,0.000
-0.013,-0.027,0.972,0.244,-0.427,0.000
-0.013,-0.030,0.973,0.671,-0.183,-0.061
-0.009,-0.031,0.973,0.671,0.061,0.061
-0.011,-0.031,0.973,0.488,-0.305,0.122
-0.010,-0.031,0.975,0.488,-0.366,0.061
-0.010,-0.032,0.974,0.671,0.061,0.183
-0.008,-0.032,0.973,0.732,-0.122,0.183
-0.009,-0.032,0.973,0.549,-0.122,0.305
-0.013,-0.030,0.971,0.427,-0.183,0.305
-0.008,-0.034,0.975,0.732,0.061,0.061
-0.008,-0.035,0.973,0.732,-0.122,-0.061
-0.009,-0.031,0.971,0.366,-0.061,0.244
-0.008,-0.034,0.974,0.793,-0.061,0.061
-0.006,-0.035,0.974,1.038,0.183,0.000
-0.010,-0.032,0.973,0.549,-0.183,0.061
-0.011,-0.030,0.974,0.366,-0.366,0.000
-0.010,-0.031,0.973,0.916,0.000,0.000
-0.010,-0.031,0.973,0.793,0.122,0.183
-0.009,-0.031,0.974,0.671,-0.061,0.122
-0.009,-0.032,0.973,0.732,0.061,0.000
-0.008,-0.034,0.974,0.793,0.366,0.183
-0.008,-0.033,0.973,0.610,0.061,0.061
-0.009,-0.032,0.973,0.549,-0.122,0.122
-0.010,-0.033,0.974,0.549,0.000,0.000
-0.018,-0.033,0.974,0.488,0.244,0.122
-0.004,-0.029,0.975,0.793,1.892,0.122
0.002,-0.038,0.974,1.343,2.014,-0.061
-0.006,-0.033,0.969,0.427,-0.244,0.000
-0.013,-0.027,0.973,-0.061,-0.916,-0.122
-0.007,-0.034,0.974,0.671,0.061,0.000
-0.004,-0.034,0.973,1.160,0.427,0.000
-0.008,-0.031,0.973,0.610,-0.366,0.061
-0.010,-0.031,0.974,0.549,-0.488,0.000
-0.008,-0.032,0.974,0.732,-0.305,-0.061
-0.017,-0.033,0.973,0.793,0.488,-0.183
-0.010,-0.031,0.974,0.854,2.075,0.122
-0.001,-0.035,0.974,1.282,2.808,0.061
0.003,-0.036,0.974,0.916,1.831,0.061
-0.010,-0.032,0.970,0.122,-0.244,0.061
-0.011,-0.027,0.974,0.061,-0.549,0.000
-0.004,-0.036,0.976,1.099,0.732,0.183
-0.004,-0.035,0.973,1.099,0.244,0.183
-0.008,-0.032,0.974,0.183,-0.488,0.000
-0.007,-0.032,0.975,0.366,-0.366,0.061
-0.005,-0.034,0.974,0.488,-0.061,0.122
-0.007,-0.034,0.973,0.366,-0.488,0.122
-0.005,-0.031,0.974,0.244,-0.488,0.244
-0.007,-0.032,0.974,0.427,-0.244,0.000
-0.008,-0.033,0.972,0.732,-0.244,0.000
-0.006,-0.032,0.974,0.793,-0.122,0.000
-0.007,-0.032,0.974,0.671,-0.305,0.183
-0.008,-0.032,0.973,0.671,-0.122,-0.122
-0.007,-0.031,0.974,0.671,0.000,0.061
-0.007,-0.032,0.974,0.610,-0.183,-0.061
-0.007,-0.031,0.974,0.549,-0.061,-0.061
-0.007,-0.032,0.974,0.671,-0.244,0.000
-0.008,-0.033,0.973,0.671,-0.244,0.183
-0.007,-0.033,0.972,0.671,-0.122,0.183
-0.006,-0.033,0.974,0.610,0.000,0.061
-0.006,-0.034,0.974,0.732,-0.183,0.122
-0.006,-0.033,0.973,0.549,-0.183,0.061
-0.006,-0.033,0.972,0.549,-0.061,-0.061
-0.006,-0.032,0.973,0.488,-0.122,-0.122
-0.008,-0.032,0.973,0.549,0.000,-0.183
-0.006,-0.032,0.974,0.610,0.000,0.122
-0.007,-0.031,0.974,0.549,-0.244,0.061
-0.008,-0.031,0.973,0.549,-0.244,0.122
-0.008,-0.032,0.974,0.671,-0.305,0.061
-0.007,-0.032,0.973,0.671,-0.244,-0.061
-0.007,-0.032,0.973,0.488,-0.122,0.000
-0.007,-0.032,0.973,0.549,-0.061,0.000
-0.007,-0.033,0.972,0.488,-0.061,0.122
-0.008,-0.034,0.973,0.610,-0.122,-0.061
-0.004,-0.034,0.973,0.610,-0.122,0.000
-0.005,-0.034,0.975,0.549,-0.122,0.122
-0.007,-0.033,0.973,0.488,-0.061,0.061
-0.006,-0.032,0.973,0.427,-0.183,0.244
-0.007,-0.032,0.973,0.671,-0.122,0.000
-0.007,-0.031,0.974,0.732,-0.183,-0.061
-0.008,-0.031,0.973,0.671,-0.122,0.000
-0.007,-0.031,0.975,0.549,-0.244,0.000
-0.007,-0.031,0.975,0.549,-0.061,0.183
-0.007,-0.033,0.973,0.610,-0.122,0.122
-0.007,-0.032,0.973,0.488,-0.366,0.244
-0.006,-0.033,0.974,0.671,-0.183,0.061
-0.006,-0.032,0.973,0.793,-0.183,0.061
-0.006,-0.034,0.972,0.610,-0.244,0.000
-0.007,-0.033,0.973,0.549,-0.122,0.183
-0.006,-0.033,0.973,0.732,-0.061,0.244
-0.006,-0.033,0.974,0.610,-0.244,0.183
-0.006,-0.032,0.974,0.488,-0.244,0.061
-0.007,-0.033,0.974,0.671,-0.244,0.000
-0.008,-0.032,0.972,0.549,-0.366,-0.061
-0.007,-0.031,0.973,0.549,-0.183,0.061
-0.007,-0.031,0.973,0.488,-0.122,-0.061
-0.006,-0.032,0.974,0.610,-0.061,-0.061
-0.006,-0.032,0.974,0.610,-0.244,0.122
-0.007,-0.031,0.974,0.549,-0.244,0.061
-0.006,-0.032,0.972,0.610,-0.366,-0.061
-0.007,-0.032,0.973,0.549,-0.183,0.061
-0.006,-0.033,0.974,0.549,-0.061,-0.061
-0.006,-0.033,0.974,0.610,-0.183,0.000
-0.007,-0.032,0.973,0.610,-0.061,0.122
-0.007,-0.032,0.973,0.549,-0.244,0.000
-0.007,-0.033,0.973,0.244,-0.061,-0.122
-0.006,-0.033,0.973,0.244,-0.183,0.000
-0.007,-0.033,0.974,0.488,-0.427,-0.061
-0.009,-0.032,0.974,0.549,-0.427,0.183
-0.008,-0.031,0.974,0.549,-0.183,0.244
-0.007,-0.031,0.974,0.366,-0.122,0.061
-0.008,-0.032,0.972,0.549,-0.122,-0.122
-0.007,-0.033,0.973,0.549,-0.183,0.122
-0.006,-0.032,0.974,0.732,-0.061,-0.061
-0.006,-0.032,0.974,0.732,-0.183,-0.061
-0.006,-0.033,0.973,0.610,-0.122,0.000
-0.007,-0.033,0.976,0.549,-0.183,0.244
-0.006,-0.033,0.974,0.488,-0.122,0.183
-0.007,-0.033,0.973,0.488,-0.244,0.000
-0.007,-0.032,0.973,0.488,-0.183,-0.122
-0.006,-0.033,0.973,0.671,-0.183,0.061
-0.007,-0.034,0.974,0.549,-0.122,0.000
-0.007,-0.032,0.974,0.549,-0.183,-0.061
-0.007,-0.033,0.973,0.671,0.000,0.061
-0.002,-0.036,0.974,0.549,-0.122,0.122
-0.001,-0.037,0.974,0.610,0.061,0.000
-0.003,-0.036,0.974,0.793,0.061,-0.061
-0.006,-0.033,0.973,0.427,-0.183,0.000
-0.010,-0.030,0.972,0.244,-0.366,-0.061
-0.010,-0.029,0.974,0.671,-0.122,0.244
-0.012,-0.028,0.974,0.549,-0.305,0.183
-0.011,-0.028,0.973,0.549,-0.122,0.000
-0.010,-0.028,0.974,0.610,-0.183,0.061
-0.009,-0.029,0.973,0.488,-0.183,0.061
-0.009,-0.030,0.972,0.488,-0.122,-0.061
-0.009,-0.031,0.974,0.366,0.061,0.183
-0.008,-0.033,0.974,0.610,-0.122,0.061
-0.005,-0.034,0.973,0.610,0.000,0.000
-0.003,-0.038,0.974,0.732,0.061,0.000
-0.000,-0.041,0.974,0.427,0.122,0.061
-0.000,-0.039,0.974,0.427,-0.183,0.000
-0.003,-0.037,0.974,0.305,-0.183,0.061
-0.005,-0.034,0.975,0.305,-0.244,0.061
-0.008,-0.031,0.974,0.305,-0.305,-0.061
-0.010,-0.030,0.973,0.549,-0.183,-0.061
-0.011,-0.028,0.972,0.671,-0.366,-0.061
-0.009,-0.028,0.972,0.610,-0.183,0.000
-0.009,-0.029,0.973,0.610,-0.122,0.061
-0.008,-0.031,0.973,0.610,-0.061,-0.122
-0.007,-0.031,0.974,0.610,0.061,-0.183
-0.006,-0.033,0.974,0.549,-0.244,-0.122
-0.005,-0.034,0.974,0.488,-0.183,0.000
-0.004,-0.034,0.974,0.671,-0.122,0.000
-0.004,-0.035,0.974,0.671,-0.122,0.122
-0.003,-0.037,0.974,0.610,0.061,0.122
-0.004,-0.035,0.973,0.488,-0.061,-0.122
-0.003,-0.034,0.974,0.488,-0.366,-0.061
-0.005,-0.031,0.976,0.549,-0.244,0.000
-0.010,-0.029,0.973,0.549,-0.183,0.061
-0.009,-0.029,0.974,0.671,-0.061,0.305
-0.010,-0.029,0.972,0.671,-0.305,0.122
-0.011,-0.029,0.973,0.610,-0.122,-0.183
-0.008,-0.031,0.974,0.488,-0.305,-0.061
-0.008,-0.033,0.973,0.488,-0.122,-0.061
-0.005,-0.034,0.974,0.671,-0.061,-0.061
-0.005,-0.035,0.973,0.671,-0.183,0.061
-0.005,-0.035,0.974,0.549,-0.183,-0.061
-0.005,-0.034,0.974,0.671,-0.244,-0.061
-0.006,-0.034,0.973,0.610,-0.183,0.000
-0.006,-0.033,0.973,0.671,-0.061,0.000
-0.007,-0.032,0.975,0.732,-0.122,0.244
-0.008,-0.032,0.974,0.671,-0.061,0.061
-0.010,-0.032,0.973,0.610,-0.183,-0.122
-0.010,-0.031,0.975,0.488,-0.183,0.000
-0.009,-0.031,0.973,0.488,-0.122,0.000
-0.009,-0.032,0.973,0.549,0.000,0.122
-0.007,-0.033,0.974,0.427,-0.061,0.305
-0.004,-0.034,0.972,0.549,-0.244,0.122
-0.006,-0.034,0.973,0.793,-0.183,0.000
-0.007,-0.035,0.973,0.671,-0.183,0.000
-0.002,-0.034,0.974,0.610,-0.305,0.000
-0.005,-0.034,0.974,0.671,-0.305,0.122
-0.005,-0.034,0.973,0.610,-0.305,0.183
-0.007,-0.031,0.973,0.671,-0.305,0.000
-0.008,-0.032,0.974,0.549,-0.305,0.122
-0.009,-0.031,0.974,0.549,-0.366,0.122
-0.008,-0.032,0.974,0.610,-0.244,0.122
-0.008,-0.032,0.973,0.671,-0.183,-0.061
-0.008,-0.033,0.973,0.793,-0.305,0.122
-0.008,-0.033,0.973,0.610,-0.305,0.183
-0.006,-0.034,0.974,0.732,-0.122,0.122
-0.007,-0.034,0.972,0.916,-0.122,0.000
-0.006,-0.033,0.976,0.610,-0.244,0.000
-0.006,-0.033,0.973,0.366,-0.122,0.061
-0.008,-0.032,0.974,0.488,-0.122,0.061
-0.005,-0.033,0.973,0.427,-0.122,-0.061
-0.009,-0.032,0.973,0.671,-0.183,-0.122
-0.009,-0.032,0.974,0.610,-0.122,0.000
-0.008,-0.032,0.974,0.549,-0.183,-0.061
-0.009,-0.031,0.973,0.610,0.000,0.061
-0.007,-0.031,0.974,0.671,-0.122,0.183
-0.008,-0.032,0.974,0.610,-0.305,0.000
-0.006,-0.033,0.974,0.793,-0.183,-0.061
-0.007,-0.033,0.974,0.488,-0.244,0.122
-0.007,-0.034,0.973,0.549,-0.183,0.000
-0.004,-0.034,0.974,0.549,-0.061,0.244
-0.006,-0.033,0.973,0.549,-0.244,0.122
-0.006,-0.033,0.973,0.671,-0.366,0.122
-0.006,-0.034,0.974,0.549,-0.305,0.122
-0.007,-0.032,0.974,0.488,0.000,0.122
-0.002,-0.036,0.975,0.549,-0.122,-0.061
-0.007,-0.033,0.972,0.671,0.183,0.061
-0.007,-0.032,0.974,0.427,-0.366,0.183
-0.010,-0.031,0.973,0.488,-0.366,0.061
-0.009,-0.029,0.973,0.610,-0.305,0.000
-0.009,-0.029,0.974,0.793,-0.244,0.000
-0.010,-0.030,0.973,0.488,-0.305,0.000
-0.009,-0.031,0.974,0.427,-0.061,0.244
-0.008,-0.031,0.974,0.610,0.000,0.061
-0.006,-0.033,0.973,0.732,-0.122,0.061
-0.005,-0.034,0.974,0.732,-0.122,0.061
-0.005,-0.035,0.974,0.549,-0.244,0.000
-0.004,-0.035,0.973,0.488,-0.183,0.122
-0.003,-0.035,0.974,0.610,-0.061,0.366
-0.004,-0.036,0.974,0.366,-0.061,0.122
-0.005,-0.034,0.974,0.366,-0.183,0.000
-0.006,-0.032,0.974,0.549,-0.427,0.183
-0.008,-0.031,0.975,0.488,-0.366,0.183
-0.008,-0.030,0.973,0.427,-0.122,0.000
-0.011,-0.029,0.973,0.488,-0.122,0.122
-0.010,-0.030,0.973,0.732,-0.244,0.061
-0.008,-0.030,0.974,0.732,-0.244,0.122
-0.006,-0.032,0.974,0.793,-0.305,0.061
-0.006,-0.034,0.975,0.732,-0.183,0.061
-0.005,-0.035,0.974,0.610,-0.122,0.122
-0.004,-0.036,0.974,0.671,-0.122,0.122
-0.004,-0.035,0.974,0.671,-0.305,0.183
-0.005,-0.035,0.974,0.732,-0.183,0.061
-0.006,-0.035,0.974,0.854,-0.122,0.061
-0.006,-0.033,0.974,0.854,-0.183,-0.061
-0.007,-0.032,0.974,0.854,-0.061,0.244
-0.008,-0.031,0.974,0.793,-0.183,0.122
-0.009,-0.030,0.973,0.610,-0.244,0.000
-0.010,-0.029,0.973,0.671,-0.427,0.000
-0.009,-0.031,0.974,0.793,-0.305,0.061
-0.008,-0.031,0.973,0.671,-0.061,-0.244
-0.006,-0.033,0.974,0.488,-0.061,0.183
-0.006,-0.034,0.973,0.610,-0.122,0.183
-0.005,-0.034,0.973,0.427,-0.061,0.244
-0.005,-0.035,0.975,0.671,0.000,0.061
-0.005,-0.035,0.974,0.671,-0.122,0.061
-0.005,-0.034,0.973,0.854,-0.183,0.183
-0.006,-0.034,0.973,0.793,0.000,0.183
-0.007,-0.032,0.974,0.671,-0.061,0.122
-0.008,-0.031,0.973,0.793,-0.244,0.061
-0.008,-0.031,0.974,0.610,-0.244,0.061
-0.008,-0.031,0.974,0.610,-0.183,0.122
-0.008,-0.031,0.973,0.549,-0.122,0.183
-0.007,-0.031,0.974,0.671,-0.305,0.122
-0.007,-0.032,0.974,0.671,-0.061,0.122
-0.005,-0.032,0.974,0.671,0.061,0.244
-0.006,-0.034,0.974,0.488,-0.061,0.427
-0.005,-0.035,0.974,0.610,-0.244,0.183
-0.005,-0.034,0.973,0.549,-0.061,0.122
-0.005,-0.034,0.974,0.488,-0.183,0.183
-0.006,-0.034,0.974,0.610,-0.183,0.183
-0.007,-0.032,0.974,0.549,-0.244,0.061
-0.008,-0.032,0.974,0.671,-0.244,0.183
-0.009,-0.031,0.976,0.671,-0.305,0.061
-0.008,-0.031,0.974,0.488,-0.061,0.122
-0.008,-0.031,0.974,0.671,-0.183,0.244
-0.008,-0.031,0.974,0.671,-0.183,0.183
-0.007,-0.033,0.974,0.671,-0.183,0.122
-0.006,-0.033,0.973,0.854,-0.183,0.061
-0.006,-0.034,0.974,0.916,-0.427,0.000
-0.005,-0.034,0.975,0.793,-0.366,0.183
-0.006,-0.034,0.973,0.671,-0.183,0.122
-0.005,-0.033,0.974,0.732,-0.366,0.000
-0.006,-0.033,0.973,0.610,-0.244,0.061
-0.006,-0.031,0.973,0.610,-0.244,0.061
-0.008,-0.032,0.972,0.549,-0.061,0.122
-0.000,-0.041,0.977,0.488,0.000,0.244
0.003,-0.039,0.974,0.854,0.122,-0.061
-0.008,-0.034,0.973,0.488,-0.305,-0.122
-0.012,-0.027,0.975,0.122,-0.732,-0.061
-0.014,-0.027,0.972,0.427,-0.427,0.000
-0.011,-0.029,0.973,0.793,-0.122,-0.122
-0.010,-0.026,0.973,0.854,-0.122,0.122
-0.012,-0.028,0.973,0.732,-0.183,0.244
-0.009,-0.030,0.974,0.732,-0.305,0.244
-0.008,-0.032,0.974,0.671,-0.244,0.305
-0.008,-0.032,0.973,0.610,-0.183,0.366
-0.006,-0.032,0.973,0.671,-0.183,-0.122
-0.006,-0.035,0.974,0.610,-0.183,0.061
-0.002,-0.037,0.974,0.671,-0.122,0.061
-0.000,-0.040,0.974,0.671,-0.183,0.244
-0.000,-0.039,0.974,0.549,-0.183,0.061
-0.001,-0.038,0.975,0.488,-0.305,0.000
-0.005,-0.034,0.973,0.671,-0.488,-0.061
-0.009,-0.031,0.973,0.610,-0.366,0.183
-0.010,-0.029,0.974,0.488,-0.366,0.061
-0.011,-0.027,0.973,0.549,-0.427,-0.061
-0.011,-0.027,0.974,0.732,-0.366,-0.061
-0.009,-0.029,0.975,0.671,-0.183,0.000
-0.007,-0.031,0.973,0.793,0.122,-0.122
-0.006,-0.034,0.975,0.671,-0.122,0.122
-0.006,-0.034,0.974,0.671,-0.122,0.305
-0.005,-0.035,0.974,0.549,-0.061,0.244
-0.005,-0.034,0.974,0.549,-0.244,0.061
-0.004,-0.035,0.976,0.610,-0.061,0.061
-0.005,-0.035,0.974,0.610,0.061,0.122
-0.005,-0.035,0.974,0.732,-0.244,0.061
-0.006,-0.033,0.974,0.610,-0.305,0.183
-0.007,-0.032,0.974,0.732,-0.366,-0.061
-0.009,-0.030,0.974,0.610,-0.366,0.000
-0.010,-0.030,0.974,0.610,-0.305,0.000
-0.011,-0.028,0.974,0.610,0.000,0.183
-0.009,-0.031,0.974,0.610,-0.183,0.244
-0.006,-0.031,0.974,0.671,-0.183,0.122
-0.005,-0.034,0.973,0.732,-0.244,0.000
-0.004,-0.035,0.974,0.854,-0.122,0.000
-0.005,-0.035,0.972,0.610,-0.183,0.122
-0.004,-0.034,0.974,0.793,0.000,0.122
-0.006,-0.034,0.974,0.793,-0.122,0.183
-0.006,-0.034,0.974,0.732,-0.244,0.000
-0.006,-0.033,0.974,0.671,-0.183,0.183
-0.008,-0.032,0.974,0.793,-0.183,0.183
-0.008,-0.032,0.973,0.671,-0.244,0.000
-0.009,-0.031,0.974,0.549,-0.183,0.122
-0.009,-0.031,0.974,0.732,-0.122,0.061
-0.007,-0.031,0.974,0.732,-0.183,0.122
-0.008,-0.032,0.974,0.793,-0.183,0.122
-0.006,-0.033,0.974,0.793,-0.183,0.183
-0.006,-0.034,0.974,0.671,0.061,0.000
-0.004,-0.034,0.974,0.671,-0.061,0.061
-0.004,-0.035,0.974,0.610,-0.183,0.061
-0.005,-0.034,0.973,0.671,-0.122,0.061
-0.006,-0.034,0.974,0.671,-0.122,0.244
-0.007,-0.032,0.974,0.610,-0.366,0.183
-0.008,-0.032,0.974,0.427,-0.122,0.122
-0.009,-0.031,0.974,0.610,-0.061,0.244
-0.009,-0.030,0.974,0.732,-0.122,0.061
-0.008,-0.031,0.974,0.793,-0.183,0.000
-0.008,-0.031,0.974,0.793,-0.122,0.061
-0.007,-0.033,0.976,0.671,-0.244,0.183
-0.006,-0.034,0.973,0.488,0.061,0.061
-0.005,-0.034,0.973,0.671,-0.122,0.122
0.006,-0.045,0.978,0.671,-0.183,0.000
0.007,-0.047,0.973,0.916,0.183,0.122
-0.003,-0.039,0.975,0.732,-0.244,0.000
-0.011,-0.029,0.977,0.244,-0.671,-0.244
-0.019,-0.023,0.971,0.183,-0.488,-0.061
-0.016,-0.022,0.974,0.610,-0.244,-0.061
-0.016,-0.019,0.974,0.549,-0.488,0.000
-0.016,-0.022,0.971,0.488,-0.366,0.061
-0.013,-0.024,0.973,0.549,-0.244,-0.061
-0.011,-0.027,0.973,0.732,-0.122,0.061
-0.010,-0.028,0.973,0.671,-0.183,0.488
-0.007,-0.033,0.975,0.793,-0.244,0.366
-0.004,-0.039,0.973,0.671,-0.061,0.244
0.001,-0.043,0.973,0.671,-0.122,0.183
0.005,-0.046,0.974,0.732,-0.122,0.061
0.006,-0.047,0.974,0.549,-0.183,0.061
0.004,-0.043,0.974,0.610,0.122,0.305
-0.000,-0.040,0.974,0.610,-0.183,0.244
-0.009,-0.033,0.973,0.366,-0.366,0.061
-0.015,-0.026,0.973,0.488,-0.549,-0.061
-0.017,-0.021,0.973,0.366,-0.366,0.183
-0.018,-0.019,0.972,0.549,-0.305,0.061
-0.018,-0.023,0.974,0.732,-0.305,0.122
-0.013,-0.026,0.973,0.732,0.000,0.122
-0.007,-0.030,0.974,0.732,0.122,0.366
-0.005,-0.034,0.974,0.732,-0.061,0.183
-0.003,-0.037,0.974,0.610,-0.122,0.244
-0.003,-0.038,0.973,0.427,-0.183,0.122
-0.001,-0.039,0.973,0.427,0.000,0.061
-0.000,-0.039,0.973,0.427,-0.061,0.061
-0.001,-0.039,0.974,0.610,-0.305,0.122
-0.003,-0.038,0.974,0.610,-0.305,0.183
-0.004,-0.034,0.974,0.610,-0.244,0.183
-0.009,-0.031,0.973,0.549,-0.183,0.244
-0.013,-0.026,0.973,0.549,-0.244,0.061
-0.014,-0.025,0.973,0.610,-0.305,-0.061
-0.014,-0.024,0.973,0.549,-0.244,0.000
-0.012,-0.027,0.973,0.549,-0.244,-0.061
-0.008,-0.031,0.974,0.610,-0.183,0.122
-0.005,-0.033,0.973,0.549,0.061,0.000
-0.004,-0.035,0.974,0.549,-0.061,0.183
-0.004,-0.036,0.975,0.671,-0.183,0.244
-0.003,-0.037,0.974,0.732,-0.183,0.122
-0.003,-0.037,0.973,0.793,-0.183,-0.122
-0.004,-0.037,0.975,0.793,-0.244,0.061
-0.004,-0.035,0.974,0.610,-0.122,0.366
-0.007,-0.033,0.973,0.488,-0.366,0.122
-0.008,-0.031,0.973,0.610,-0.244,-0.061
-0.010,-0.030,0.974,0.549,-0.305,-0.061
-0.011,-0.029,0.974,0.549,-0.122,0.000
-0.011,-0.028,0.972,0.549,-0.061,0.183
-0.010,-0.031,0.974,0.488,0.061,0.244
-0.008,-0.032,0.973,0.793,-0.061,0.183
-0.005,-0.033,0.974,0.671,0.000,0.061
-0.004,-0.036,0.974,0.488,-0.183,0.000
-0.005,-0.035,0.974,0.549,-0.244,0.122
-0.004,-0.036,0.973,0.549,-0.183,0.061
-0.005,-0.033,0.974,0.671,-0.061,0.244
-0.006,-0.033,0.973,0.732,-0.244,0.122
-0.006,-0.032,0.974,0.549,-0.244,0.183
-0.008,-0.031,0.973,0.671,-0.183,-0.061
-0.008,-0.030,0.974,0.549,-0.183,0.183
-0.010,-0.030,0.973,0.610,-0.122,0.061
-0.010,-0.030,0.974,0.549,-0.122,0.244
-0.009,-0.031,0.973,0.671,-0.122,0.183
-0.007,-0.033,0.974,0.610,0.000,0.061
-0.006,-0.034,0.974,0.549,-0.244,0.122
-0.004,-0.036,0.973,0.671,-0.183,0.000
-0.005,-0.036,0.973,0.793,-0.244,-0.061
-0.003,-0.035,0.973,0.732,-0.183,0.000
-0.004,-0.035,0.974,0.549,-0.061,0.122
-0.005,-0.033,0.974,0.549,-0.305,0.122
-0.007,-0.031,0.974,0.488,-0.305,0.000
-0.008,-0.030,0.975,0.671,-0.183,0.061
-0.009,-0.030,0.973,0.610,-0.183,0.000
-0.009,-0.031,0.974,0.671,-0.427,0.183
-0.009,-0.030,0.974,0.732,-0.244,0.122
-0.009,-0.031,0.974,0.793,-0.122,0.183
-0.008,-0.031,0.974,0.854,-0.305,0.061
-0.007,-0.034,0.975,0.671,0.000,-0.061
-0.005,-0.034,0.974,0.549,0.061,0.305
-0.005,-0.035,0.973,0.549,-0.061,0.183
-0.004,-0.035,0.975,0.671,-0.244,0.183
-0.005,-0.035,0.974,0.549,-0.183,0.061
-0.005,-0.035,0.974,0.610,-0.366,0.122
-0.006,-0.033,0.974,0.610,-0.366,0.122
-0.006,-0.032,0.974,0.793,-0.244,0.244
-0.008,-0.031,0.974,0.671,-0.305,0.305
-0.007,-0.032,0.974,0.610,-0.305,0.183
-0.007,-0.033,0.973,0.732,-0.244,0.183
-0.008,-0.032,0.973,0.854,-0.244,0.183
-0.008,-0.030,0.973,0.671,-0.305,0.244
-0.010,-0.031,0.974,0.610,-0.122,0.305
-0.008,-0.033,0.973,0.793,-0.183,0.244
-0.007,-0.032,0.973,0.854,-0.183,0.061
-0.005,-0.034,0.974,0.671,0.000,0.061
-0.005,-0.035,0.974,0.854,-0.183,0.000
-0.005,-0.034,0.974,0.732,-0.366,-0.061
-0.006,-0.033,0.973,0.488,-0.366,0.122
-0.009,-0.031,0.974,0.793,-0.305,0.183
-0.010,-0.029,0.973,0.793,-0.244,0.183
-0.008,-0.031,0.974,0.549,-0.122,0.061
-0.007,-0.033,0.974,0.732,0.000,0.244
-0.005,-0.034,0.974,0.732,-0.122,0.122
-0.006,-0.033,0.974,0.610,-0.122,0.061
-0.006,-0.033,0.974,0.854,-0.244,0.183
-0.006,-0.033,0.974,0.610,-0.183,-0.061
-0.007,-0.033,0.974,0.793,-0.244,0.000
-0.007,-0.033,0.973,0.610,-0.427,0.061
-0.005,-0.034,0.973,0.427,-0.183,0.183
-0.005,-0.035,0.974,0.549,-0.183,0.244
-0.005,-0.035,0.974,0.610,-0.305,0.122
-0.006,-0.033,0.974,0.671,-0.183,0.061
-0.007,-0.031,0.973,0.671,-0.305,0.122
-0.009,-0.031,0.975,0.671,-0.427,0.122
-0.009,-0.030,0.974,0.610,-0.305,0.183
-0.008,-0.031,0.974,0.732,-0.122,0.183
-0.006,-0.032,0.973,0.854,-0.244,0.061
-0.006,-0.034,0.973,0.671,-0.305,0.122
-0.005,-0.034,0.974,0.671,-0.122,0.183
-0.005,-0.034,0.976,0.610,-0.183,0.244
-0.006,-0.033,0.973,0.732,-0.061,0.244
-0.007,-0.033,0.974,0.732,-0.244,0.244
-0.006,-0.032,0.974,0.549,-0.244,0.122
-0.006,-0.033,0.973,0.488,-0.183,0.061
-0.007,-0.034,0.973,0.610,-0.183,0.122
-0.008,-0.033,0.972,0.854,-0.183,0.061
-0.008,-0.033,0.973,0.732,-0.122,0.122
-0.008,-0.031,0.973,0.488,-0.244,0.122
-0.008,-0.031,0.973,0.549,-0.244,-0.061
-0.009,-0.031,0.973,0.366,-0.122,-0.061
-0.008,-0.031,0.974,0.610,-0.122,0.122
-0.007,-0.032,0.973,0.610,0.000,0.122
-0.006,-0.032,0.975,0.610,0.122,0.488
-0.005,-0.033,0.974,0.671,-0.244,0.244
-0.006,-0.033,0.974,0.671,-0.244,0.244
-0.006,-0.034,0.974,0.793,-0.366,0.061
-0.006,-0.034,0.974,0.732,-0.549,0.183
-0.007,-0.034,0.973,0.671,-0.244,0.183
-0.007,-0.034,0.973,0.488,-0.183,0.122
-0.008,-0.033,0.973,0.671,-0.183,0.122
-0.006,-0.033,0.973,0.793,-0.244,0.122
-0.007,-0.033,0.973,0.732,-0.244,-0.061
-0.007,-0.033,0.973,0.549,-0.244,0.122
-0.007,-0.032,0.974,0.549,-0.305,0.061
-0.007,-0.032,0.974,0.549,-0.305,0.122
-0.008,-0.032,0.974,0.671,-0.244,0.000
-0.007,-0.032,0.974,0.671,-0.183,0.061
-0.007,-0.032,0.974,0.549,-0.244,0.244
-0.007,-0.033,0.975,0.549,-0.183,0.244
-0.006,-0.033,0.974,0.549,-0.061,0.122
-0.006,-0.033,0.973,0.610,0.000,0.000
-0.007,-0.033,0.973,0.549,-0.183,0.122
-0.006,-0.032,0.973,0.610,-0.061,0.061
-0.006,-0.032,0.974,0.610,0.000,0.244
-0.007,-0.033,0.975,0.549,0.061,0.061
-0.007,-0.032,0.973,0.549,0.183,0.122
-0.008,-0.033,0.973,0.610,-0.122,0.183
-0.007,-0.032,0.974,0.671,-0.244,0.244
-0.007,-0.032,0.974,0.671,-0.244,0.122
-0.007,-0.032,0.973,0.793,-0.244,0.122
-0.006,-0.032,0.975,0.610,-0.122,0.061
-0.007,-0.032,0.974,0.610,-0.061,0.122
-0.007,-0.032,0.974,0.610,-0.061,0.122
-0.007,-0.033,0.974,0.549,-0.122,0.122
-0.007,-0.032,0.974,0.610,-0.244,0.183
-0.007,-0.032,0.974,0.610,-0.183,0.122
-0.008,-0.032,0.973,0.793,-0.244,0.122
-0.007,-0.033,0.973,0.671,-0.061,0.366
-0.007,-0.034,0.973,0.671,-0.183,0.244
