aX,aY,aZ,gX,gY,gZ
0.044,-0.062,0.441,2.380,94.849,13.733
0.110,-0.067,0.402,1.282,83.862,11.902
0.137,-0.061,0.371,-1.038,66.162,8.972
0.126,-0.044,0.347,-3.845,49.133,5.981
0.110,-0.044,0.347,-5.859,38.269,3.418
0.106,-0.052,0.355,-7.507,32.715,1.892
0.103,-0.056,0.381,-8.484,28.442,0.244
0.091,-0.057,0.400,-9.277,22.095,-0.488
0.076,-0.054,0.408,-10.437,16.113,-0.122
0.071,-0.038,0.404,-10.986,12.268,0.977
0.079,-0.029,0.397,-10.193,10.437,2.441
0.085,-0.028,0.367,-8.606,10.376,4.883
0.101,-0.029,0.327,-5.737,8.911,6.470
0.112,-0.027,0.302,-1.526,1.587,6.042
0.113,-0.026,0.276,2.686,-9.338,4.028
0.129,-0.038,0.274,5.615,-17.395,1.282
0.160,-0.057,0.306,7.263,-21.240,-2.258
0.187,-0.078,0.361,7.019,-25.085,-5.432
0.186,-0.089,0.420,4.395,-31.677,-8.301
0.167,-0.085,0.480,-0.854,-38.513,-11.536
0.161,-0.068,0.523,-6.897,-44.312,-13.977
0.148,-0.060,0.547,-11.536,-49.438,-15.015
0.136,-0.046,0.549,-14.404,-54.993,-15.381
0.119,-0.032,0.528,-14.587,-60.608,-14.709
0.094,-0.023,0.480,-10.864,-65.247,-13.000
0.063,-0.008,0.421,-3.784,-68.726,-10.742
0.029,-0.006,0.417,7.080,-71.777,-9.216
0.001,-0.020,0.438,18.921,-74.036,-8.667
0.011,-0.041,0.493,27.588,-74.097,-8.972
0.044,-0.064,0.589,30.884,-70.862,-8.240
0.056,-0.088,0.684,27.222,-66.284,-7.141
0.057,-0.101,0.745,18.127,-62.134,-6.470
0.052,-0.109,0.794,7.263,-59.326,-6.348
0.008,-0.113,0.800,-1.831,-60.486,-6.958
-0.030,-0.111,0.788,-6.836,-63.477,-9.033
-0.079,-0.104,0.770,-7.446,-65.979,-11.902
-0.101,-0.093,0.761,-3.540,-66.223,-14.526
-0.120,-0.074,0.768,2.319,-66.833,-15.625
-0.106,-0.067,0.780,8.484,-69.092,-16.235
-0.079,-0.060,0.782,13.367,-69.092,-16.174
-0.043,-0.062,0.802,15.564,-63.110,-13.977
-0.006,-0.074,0.835,14.099,-53.650,-9.644
0.015,-0.092,0.881,8.606,-43.518,-5.676
0.007,-0.114,0.921,1.221,-33.936,-2.747
-0.001,-0.121,0.985,-4.517,-27.283,-0.977
-0.014,-0.134,1.031,-7.690,-22.400,0.916
-0.065,-0.113,1.023,-8.057,-18.127,1.709
-0.122,-0.100,1.018,-2.136,-15.503,1.160
-0.171,-0.078,1.020,9.644,-16.235,-1.770
-0.167,-0.076,0.999,22.461,-12.268,-4.761
-0.123,-0.073,0.977,33.569,-2.747,-6.470
-0.073,-0.084,0.991,40.527,2.930,-8.911
-0.031,-0.087,1.031,40.222,4.272,-10.986
0.002,-0.102,1.141,34.119,5.798,-11.475
0.053,-0.114,1.281,26.001,9.521,-9.888
0.121,-0.174,1.430,16.968,16.724,-8.728
0.106,-0.169,1.514,9.705,11.597,-8.423
0.005,-0.173,1.521,5.310,-6.226,-6.897
-0.098,-0.160,1.463,3.174,-25.208,-6.958
-0.161,-0.111,1.314,3.052,-39.246,-9.705
-0.204,-0.079,1.135,4.700,-41.687,-12.634
-0.208,-0.062,1.041,5.920,-33.691,-16.357
-0.181,-0.057,1.074,5.615,-22.949,-19.287
-0.141,-0.072,1.204,3.784,-15.015,-19.531
-0.089,-0.123,1.375,-1.709,-7.568,-17.090
-0.012,-0.168,1.543,-10.132,0.000,-12.451
0.045,-0.206,1.677,-16.541,3.540,-7.263
0.094,-0.239,1.705,-22.766,2.808,-2.319
0.062,-0.235,1.665,-30.518,-1.709,3.174
-0.006,-0.187,1.545,-34.912,-10.376,7.446
-0.070,-0.165,1.434,-32.410,-15.564,9.827
-0.104,-0.120,1.331,-26.428,-15.686,10.010
-0.120,-0.089,1.264,-19.714,-16.357,7.812
-0.116,-0.082,1.258,-15.137,-16.235,6.104
-0.085,-0.079,1.319,-12.878,-15.564,5.798
-0.077,-0.086,1.423,-9.644,-16.663,5.737
-0.057,-0.103,1.546,-3.052,-17.639,5.432
-0.013,-0.129,1.631,4.944,-15.503,4.456
0.007,-0.155,1.642,11.536,-12.024,4.395
0.014,-0.178,1.636,15.503,-9.949,4.150
0.012,-0.194,1.637,16.479,-8.484,3.723
0.007,-0.210,1.625,14.282,-7.080,3.418
0.015,-0.218,1.623,9.949,-6.531,3.479
0.017,-0.217,1.607,4.456,-7.202,2.930
0.023,-0.208,1.575,-1.099,-7.751,1.953
0.019,-0.191,1.528,-5.981,-10.132,0.549
0.004,-0.165,1.498,-10.254,-13.977,-0.366
-0.004,-0.138,1.465,-12.878,-17.822,-0.610
-0.027,-0.119,1.454,-14.038,-20.752,-0.305
-0.055,-0.114,1.465,-12.695,-22.705,0.122
-0.070,-0.112,1.471,-8.545,-24.048,0.549
-0.061,-0.118,1.454,-2.625,-23.926,0.977
-0.055,-0.128,1.426,2.930,-22.034,0.916
-0.057,-0.135,1.369,6.714,-20.264,0.427
-0.017,-0.133,1.316,6.226,-15.320,-0.427
0.001,-0.127,1.286,2.869,-7.812,-0.916
0.003,-0.121,1.272,-1.648,-0.488,-0.610
-0.013,-0.114,1.282,-5.493,6.897,-0.427
-0.021,-0.105,1.291,-7.141,14.160,-0.366
-0.012,-0.092,1.289,-7.202,22.095,0.366
-0.009,-0.088,1.271,-7.690,30.701,2.258
-0.015,-0.093,1.257,-10.132,38.635,4.272
-0.041,-0.096,1.261,-12.695,44.067,5.737
-0.097,-0.098,1.268,-12.939,47.058,7.507
-0.120,-0.081,1.252,-9.277,50.354,8.789
-0.089,-0.084,1.218,-2.319,55.359,8.789
-0.062,-0.093,1.175,4.578,60.425,8.850
-0.031,-0.108,1.128,8.118,63.843,9.033
0.012,-0.105,1.080,7.385,66.467,9.827
0.019,-0.106,1.048,6.592,66.956,11.108
0.016,-0.114,1.028,6.775,67.627,12.390
-0.011,-0.127,1.032,7.690,69.458,13.184
-0.055,-0.121,1.059,10.559,69.641,13.428
-0.073,-0.122,1.091,14.221,66.345,12.512
-0.090,-0.124,1.136,16.174,62.012,10.803
-0.101,-0.123,1.158,16.907,56.458,9.644
-0.071,-0.119,1.156,19.714,49.683,8.118
-0.063,-0.124,1.139,24.536,41.504,6.714
-0.069,-0.133,1.101,28.259,34.607,5.798
-0.018,-0.120,1.027,28.137,30.334,5.493
0.038,-0.130,0.950,26.306,26.367,5.066
0.063,-0.137,0.890,21.912,21.851,4.761
0.050,-0.125,0.866,14.648,19.531,4.944
0.034,-0.110,0.843,7.446,22.034,6.287
0.028,-0.113,0.825,2.319,26.978,6.958
0.002,-0.115,0.839,-1.587,29.480,7.690
-0.020,-0.103,0.860,-3.967,30.762,8.423
-0.039,-0.106,0.877,-3.784,32.715,7.996
-0.046,-0.118,0.902,-2.441,36.011,8.057
-0.033,-0.126,0.903,-1.099,36.621,7.751
0.010,-0.138,0.861,-1.038,31.006,5.737
0.053,-0.132,0.807,-2.380,20.203,3.601
0.084,-0.124,0.758,-4.028,9.521,2.502
0.106,-0.110,0.711,-6.897,4.761,2.747
0.109,-0.072,0.677,-9.338,5.249,4.028
0.095,-0.067,0.664,-10.132,9.583,4.456
0.087,-0.071,0.671,-11.536,16.418,5.859
0.084,-0.092,0.714,-15.503,23.010,7.080
0.056,-0.102,0.758,-20.386,28.442,8.423
0.010,-0.104,0.771,-22.522,32.471,9.583
-0.029,-0.096,0.760,-20.752,34.302,9.827
-0.030,-0.086,0.733,-15.503,34.424,8.728
0.006,-0.084,0.711,-7.751,33.203,7.202
0.051,-0.081,0.703,-1.709,29.236,5.615
0.066,-0.071,0.688,1.160,23.254,4.578
0.048,-0.066,0.657,1.709,17.761,4.333
0.058,-0.055,0.637,0.488,17.517,4.578
0.076,-0.047,0.610,-1.770,20.996,5.188
0.069,-0.038,0.592,-3.784,23.682,6.348
0.062,-0.040,0.585,-5.615,26.855,7.874
0.051,-0.049,0.585,-7.019,33.691,9.155
0.031,-0.064,0.595,-7.996,41.382,10.864
0.022,-0.079,0.607,-7.874,47.119,12.268
0.035,-0.084,0.595,-7.019,51.636,12.695
0.048,-0.083,0.566,-6.531,56.274,13.062
0.062,-0.087,0.523,-6.287,58.899,13.123
0.082,-0.088,0.475,-6.653,57.007,12.817
0.114,-0.093,0.438,-7.263,51.025,11.353
0.155,-0.086,0.414,-7.690,41.260,8.911
0.162,-0.074,0.390,-7.629,29.358,6.470
0.152,-0.057,0.372,-6.836,16.968,3.845
0.128,-0.052,0.357,-5.127,6.775,2.319
0.120,-0.053,0.345,-1.892,1.343,1.099
0.120,-0.058,0.354,2.686,-0.305,0.549
0.111,-0.068,0.371,6.531,-2.625,0.122
0.106,-0.078,0.390,8.911,-6.165,-0.122
0.110,-0.086,0.403,9.277,-8.545,0.244
0.136,-0.093,0.403,8.423,-10.010,0.549
0.169,-0.092,0.414,7.324,-13.123,0.000
0.195,-0.087,0.423,5.371,-18.799,-0.488
0.212,-0.080,0.431,1.526,-26.062,-1.892
0.231,-0.080,0.459,-3.052,-30.701,-3.723
0.240,-0.078,0.486,-8.362,-31.555,-4.822
0.228,-0.071,0.532,-13.977,-31.860,-5.737
0.189,-0.069,0.576,-19.714,-35.950,-6.897
0.152,-0.064,0.602,-25.085,-42.908,-7.935
0.118,-0.059,0.611,-28.625,-50.049,-8.362
0.094,-0.059,0.601,-28.870,-55.054,-7.568
0.078,-0.053,0.580,-25.085,-58.044,-6.531
0.063,-0.035,0.558,-18.188,-57.922,-5.371
0.066,-0.019,0.554,-8.667,-54.565,-4.333
0.069,-0.012,0.594,1.282,-50.232,-3.296
0.069,-0.000,0.654,8.423,-45.471,-2.686
0.063,-0.006,0.746,12.329,-40.161,-2.502
0.076,-0.023,0.828,11.475,-36.133,-1.587
0.081,-0.041,0.872,7.263,-34.607,-1.282
0.063,-0.061,0.873,2.441,-34.851,-0.732
0.080,-0.079,0.887,-2.197,-36.682,-0.305
0.079,-0.076,0.806,-5.737,-41.931,-0.610
0.059,-0.050,0.724,-4.761,-48.096,-0.977
0.030,-0.031,0.659,3.601,-53.589,-2.014
0.004,-0.011,0.624,17.822,-56.519,-3.784
-0.010,0.003,0.628,34.241,-55.115,-5.188
-0.017,-0.001,0.665,49.255,-51.636,-6.165
0.007,-0.026,0.737,57.861,-45.959,-7.202
0.046,-0.076,0.877,56.335,-36.377,-7.568
0.093,-0.131,0.994,42.297,-25.085,-6.653
0.134,-0.158,1.050,20.752,-17.700,-4.639
0.119,-0.170,1.047,-0.183,-15.381,-1.404
0.079,-0.153,0.998,-15.564,-15.442,1.709
0.027,-0.118,0.920,-21.423,-16.235,2.747
-0.039,-0.086,0.851,-16.174,-18.982,1.038
-0.085,-0.060,0.783,-3.296,-21.240,-2.563
-0.100,-0.038,0.796,16.174,-21.484,-5.859
-0.104,-0.027,0.854,38.513,-21.118,-9.521
-0.077,-0.056,0.935,56.335,-19.348,-12.512
-0.020,-0.098,1.019,62.866,-14.160,-14.404
0.035,-0.160,1.096,55.298,-7.385,-13.977
0.074,-0.208,1.167,36.316,-4.578,-12.451
0.022,-0.265,1.208,11.414,-6.104,-10.559
0.056,-0.271,1.257,-11.963,-7.141,-9.827
0.034,-0.229,1.343,-25.024,-14.282,-10.864
-0.078,-0.162,1.366,-22.583,-35.156,-9.888
-0.134,-0.121,1.318,-10.864,-47.913,-6.226
-0.124,-0.093,1.246,2.197,-43.274,-3.418
-0.125,-0.072,1.216,13.000,-32.288,-2.563
-0.103,-0.066,1.188,19.165,-25.208,-4.089
-0.062,-0.091,1.219,16.052,-21.606,-6.775
-0.057,-0.113,1.275,4.883,-23.254,-8.850
-0.062,-0.159,1.352,-8.606,-27.954,-11.230
-0.051,-0.173,1.417,-20.020,-31.982,-11.902
-0.037,-0.188,1.443,-28.015,-33.447,-11.353
-0.037,-0.174,1.451,-32.471,-33.020,-9.155
-0.060,-0.154,1.429,-31.738,-33.203,-6.958
-0.055,-0.133,1.391,-28.259,-30.945,-5.676
-0.050,-0.115,1.363,-22.461,-29.053,-4.517
-0.069,-0.106,1.367,-15.259,-32.410,-4.578
-0.064,-0.099,1.387,-10.193,-35.095,-5.066
-0.064,-0.103,1.432,-8.057,-33.691,-4.028
-0.043,-0.116,1.486,-7.568,-30.151,-2.319
-0.022,-0.124,1.533,-8.423,-27.344,-1.099
-0.014,-0.133,1.587,-8.362,-26.001,-1.099
-0.000,-0.140,1.605,-8.301,-23.193,-0.977
-0.008,-0.131,1.584,-8.667,-17.334,0.122
-0.023,-0.130,1.549,-8.789,-11.230,1.465
-0.036,-0.127,1.514,-8.362,-8.240,2.136
-0.036,-0.130,1.495,-6.958,-6.958,2.014
-0.035,-0.132,1.496,-5.859,-5.493,1.160
-0.019,-0.130,1.501,-5.005,-4.822,0.000
-0.024,-0.130,1.500,-5.371,-4.395,-0.244
-0.047,-0.124,1.507,-6.348,-4.639,0.488
-0.039,-0.123,1.528,-6.775,-4.822,0.916
-0.029,-0.126,1.531,-6.836,-4.150,1.648
-0.017,-0.136,1.522,-7.019,-4.456,2.502
-0.008,-0.134,1.510,-8.484,-4.333,2.563
-0.003,-0.148,1.494,-12.024,-2.869,2.502
0.013,-0.154,1.465,-18.372,-0.549,3.479
0.021,-0.145,1.434,-26.611,1.221,3.967
0.007,-0.134,1.412,-34.546,1.587,3.784
0.003,-0.111,1.395,-40.649,1.526,2.869
0.002,-0.088,1.377,-44.556,2.380,1.526
-0.022,-0.060,1.370,-46.509,4.944,1.038
-0.074,-0.034,1.387,-45.532,7.751,1.282
-0.118,0.003,1.407,-38.635,10.437,1.282
-0.125,0.019,1.405,-26.550,14.038,0.244
-0.107,0.002,1.393,-13.977,19.287,0.122
-0.069,-0.021,1.369,-5.554,22.034,0.671
-0.032,-0.034,1.331,-1.709,21.362,1.587
-0.031,-0.042,1.291,-1.709,17.761,1.770
-0.037,-0.039,1.250,-3.296,15.198,2.258
-0.039,-0.025,1.203,-4.639,15.869,2.136
-0.047,0.002,1.163,-4.395,18.860,1.831
-0.071,0.003,1.146,-2.808,23.865,1.343
-0.116,0.003,1.151,-0.610,29.114,1.587
-0.172,0.017,1.157,2.197,34.119,2.930
-0.207,0.005,1.185,7.263,41.626,4.456
-0.229,-0.015,1.228,14.343,50.171,5.676
-0.220,-0.027,1.245,20.691,56.641,5.920
-0.160,-0.052,1.224,25.452,59.814,5.432
-0.099,-0.076,1.186,25.635,60.364,5.981
-0.065,-0.074,1.132,20.447,59.143,6.409
-0.069,-0.066,1.069,12.451,57.068,6.958
-0.077,-0.054,1.018,5.615,55.359,8.545
-0.105,-0.042,0.976,1.831,56.824,9.766
-0.105,-0.055,0.933,1.465,61.340,9.521
-0.070,-0.057,0.911,2.258,66.162,8.972
-0.041,-0.042,0.901,3.479,68.909,7.629
-0.059,-0.015,0.903,5.920,69.397,7.080
-0.097,-0.013,0.928,9.766,68.848,6.714
-0.102,-0.008,0.952,11.902,69.275,5.920
-0.067,-0.012,0.945,12.268,70.068,5.615
-0.020,-0.022,0.932,11.658,68.176,6.348
0.013,-0.028,0.910,11.047,62.805,7.507
0.060,-0.047,0.882,11.169,55.359,8.057
0.131,-0.058,0.828,11.780,45.898,7.446
0.176,-0.077,0.771,12.939,34.180,6.775
0.192,-0.077,0.723,12.268,21.790,5.066
0.165,-0.058,0.691,9.949,11.169,4.761
0.126,-0.030,0.664,8.728,4.517,5.005
0.089,-0.027,0.665,9.766,1.465,4.028
0.072,-0.017,0.672,11.719,1.587,2.869
0.056,-0.015,0.685,14.343,3.540,1.587
0.034,-0.029,0.699,17.639,5.737,0.977
0.021,-0.042,0.700,19.836,7.080,-0.488
0.014,-0.060,0.704,20.996,7.324,-2.014
0.021,-0.072,0.692,20.386,7.935,-3.113
0.028,-0.078,0.665,17.883,9.277,-3.540
0.045,-0.087,0.631,13.977,12.146,-3.357
0.064,-0.092,0.617,8.667,16.968,-2.991
0.074,-0.085,0.598,2.747,22.705,-2.625
0.089,-0.080,0.579,-3.357,27.832,-2.441
0.091,-0.064,0.555,-9.399,30.334,-2.686
0.075,-0.047,0.527,-13.550,30.273,-2.625
0.053,-0.038,0.506,-15.869,29.541,-2.502
0.026,-0.040,0.487,-17.090,29.114,-1.465
0.022,-0.040,0.471,-17.395,29.297,-1.099
0.018,-0.044,0.449,-17.151,30.334,-1.953
0.023,-0.048,0.449,-16.602,33.325,-1.709
0.025,-0.063,0.453,-15.808,35.950,-0.977
0.036,-0.071,0.462,-14.587,36.926,-0.610
0.050,-0.082,0.473,-13.184,36.865,-0.244
0.056,-0.086,0.466,-11.841,35.828,0.366
0.074,-0.089,0.448,-10.864,34.546,1.587
0.118,-0.092,0.426,-9.766,33.142,2.319
0.142,-0.079,0.402,-9.949,29.602,2.686
0.136,-0.053,0.370,-9.949,22.766,2.869
0.122,-0.032,0.334,-7.263,13.184,2.991
0.110,-0.024,0.301,-2.197,2.563,2.991
0.099,-0.024,0.292,4.272,-6.836,3.052
0.094,-0.028,0.317,10.437,-14.343,2.075
0.098,-0.045,0.365,14.954,-19.104,0.977
0.134,-0.071,0.423,16.052,-22.034,-0.183
0.178,-0.089,0.466,12.451,-23.926,-0.488
0.212,-0.100,0.501,6.531,-24.292,0.610
0.237,-0.110,0.545,0.488,-24.536,2.258
0.247,-0.110,0.574,-5.005,-24.963,4.028
0.239,-0.098,0.573,-8.850,-26.245,4.944
0.224,-0.086,0.565,-10.010,-28.992,4.761
0.202,-0.063,0.548,-8.423,-33.081,3.723
0.191,-0.058,0.542,-4.761,-37.903,2.563
0.153,-0.046,0.503,-0.977,-43.762,2.014
0.111,-0.049,0.494,3.296,-48.462,1.282
0.095,-0.052,0.502,6.226,-49.438,0.122
0.097,-0.054,0.546,6.836,-48.340,-0.244
0.109,-0.056,0.605,5.188,-47.424,-0.488
0.118,-0.064,0.660,0.366,-44.556,0.061
0.128,-0.063,0.722,-5.493,-39.368,0.305
0.129,-0.069,0.773,-10.925,-36.438,-0.244
0.099,-0.057,0.793,-15.381,-37.964,-1.221
0.053,-0.032,0.799,-17.212,-41.504,-3.357
-0.001,-0.011,0.775,-13.733,-44.434,-5.371
-0.042,-0.001,0.734,-5.493,-45.105,-6.653
-0.064,0.011,0.701,4.639,-43.823,-6.714
-0.055,0.009,0.697,15.625,-42.847,-6.226
-0.034,0.004,0.703,24.902,-42.908,-5.920
-0.012,-0.011,0.732,30.090,-42.297,-5.249
0.017,-0.033,0.777,30.151,-37.476,-4.089
0.051,-0.055,0.842,26.428,-30.273,-2.502
0.073,-0.073,0.897,20.630,-25.146,-1.343
0.062,-0.079,0.928,15.015,-23.437,-1.160
0.043,-0.085,0.935,9.583,-24.109,-2.502
0.017,-0.084,0.904,4.883,-28.931,-4.700
-0.031,-0.073,0.856,3.174,-35.156,-6.104
-0.072,-0.062,0.813,4.761,-37.415,-7.141
-0.110,-0.061,0.763,9.094,-33.691,-8.301
-0.124,-0.047,0.745,13.062,-21.606,-8.118
-0.105,-0.031,0.799,14.526,-5.066,-6.653
-0.080,-0.053,0.920,14.343,6.897,-5.554
-0.053,-0.060,1.072,11.292,13.977,-3.845
-0.054,-0.088,1.241,7.812,13.062,-3.174
-0.058,-0.127,1.379,6.226,6.531,-4.333
-0.053,-0.114,1.439,6.653,-0.366,-6.348
-0.032,-0.125,1.397,10.254,-4.517,-8.667
0.077,-0.110,1.344,14.343,-3.784,-10.132
0.090,-0.098,1.226,15.930,-9.033,-7.202
0.021,-0.103,1.125,13.306,-21.057,-0.854
-0.034,-0.098,1.071,4.395,-29.419,2.441
-0.083,-0.065,1.065,-7.751,-30.457,2.380
-0.095,-0.068,1.110,-17.761,-27.466,2.380
-0.050,-0.068,1.186,-26.001,-24.048,2.258
-0.024,-0.060,1.287,-32.471,-23.010,3.418
-0.029,-0.045,1.372,-34.485,-25.574,5.188
-0.071,-0.031,1.399,-29.602,-27.344,7.263
-0.120,-0.022,1.387,-18.188,-27.222,8.301
-0.138,-0.045,1.382,-4.395,-25.391,5.066
-0.119,-0.081,1.372,6.409,-27.222,-0.854
-0.123,-0.124,1.402,9.460,-29.785,-6.287
-0.065,-0.139,1.432,2.808,-29.724,-10.559
0.044,-0.123,1.439,-12.024,-31.433,-12.756
0.079,-0.094,1.453,-28.870,-38.879,-11.475
0.077,-0.066,1.498,-43.457,-45.959,-9.521
0.067,-0.034,1.500,-53.345,-49.805,-7.507
0.002,0.025,1.498,-57.251,-49.194,-4.822
-0.029,0.066,1.486,-52.063,-42.053,-0.671
-0.034,0.089,1.471,-37.231,-34.485,1.587
-0.013,0.075,1.509,-15.808,-31.921,1.343
0.005,0.030,1.599,5.859,-25.940,-0.183
0.071,0.004,1.666,22.339,-15.564,-3.479
0.124,-0.026,1.700,31.982,-8.057,-5.310
0.148,-0.050,1.723,35.828,-3.845,-4.456
0.147,-0.064,1.712,35.950,-1.648,-2.869
0.135,-0.069,1.666,34.363,0.549,-0.671
0.117,-0.082,1.618,33.508,3.662,1.770
0.098,-0.109,1.582,32.532,6.836,4.089
0.081,-0.130,1.531,29.358,10.254,5.737
0.065,-0.134,1.492,25.391,14.893,7.263
0.053,-0.134,1.466,23.193,18.738,7.935
0.035,-0.134,1.449,23.804,21.912,7.996
0.024,-0.136,1.440,27.405,23.865,7.019
0.024,-0.138,1.443,31.860,24.963,5.859
0.027,-0.144,1.433,36.133,25.391,4.883
0.026,-0.166,1.432,39.124,25.391,4.578
0.029,-0.188,1.426,38.574,26.978,4.944
0.044,-0.197,1.411,33.142,29.724,5.859
0.056,-0.209,1.406,23.926,31.067,7.019
0.063,-0.213,1.399,11.658,30.762,8.057
0.075,-0.203,1.397,-2.136,28.198,9.094
0.084,-0.184,1.380,-15.259,26.306,10.498
0.062,-0.153,1.360,-25.085,25.696,11.658
-0.010,-0.119,1.349,-28.625,26.123,13.000
-0.058,-0.091,1.329,-23.621,26.733,12.817
-0.081,-0.080,1.306,-12.878,27.832,11.353
-0.068,-0.088,1.284,-0.671,29.602,10.132
-0.049,-0.099,1.271,9.644,31.372,9.399
-0.019,-0.129,1.258,16.418,31.921,8.667
0.007,-0.151,1.242,16.296,32.898,8.789
0.010,-0.150,1.224,10.864,35.278,8.667
-0.000,-0.130,1.210,4.272,37.109,6.775
-0.012,-0.115,1.198,-1.282,37.170,5.249
-0.023,-0.107,1.170,-4.822,36.743,4.333
-0.035,-0.096,1.128,-6.409,38.208,3.784
-0.026,-0.096,1.087,-5.371,40.466,2.930
-0.013,-0.094,1.061,-2.563,41.565,2.563
-0.034,-0.103,1.066,2.441,42.603,3.723
-0.061,-0.108,1.083,10.010,44.495,4.578
-0.072,-0.129,1.090,17.578,48.096,5.249
-0.037,-0.129,1.081,23.560,51.025,5.615
-0.004,-0.124,1.063,28.198,49.500,5.676
-0.004,-0.129,1.040,30.457,45.532,6.592
-0.012,-0.120,1.001,29.358,41.504,7.202
-0.007,-0.116,0.959,27.161,38.940,6.592
0.002,-0.120,0.917,24.658,37.598,5.493
0.011,-0.123,0.889,20.020,35.645,3.601
0.005,-0.130,0.892,11.230,32.104,1.770
0.025,-0.132,0.879,0.671,28.076,-0.244
0.057,-0.129,0.871,-8.545,25.635,-0.671
0.057,-0.135,0.877,-13.794,24.841,0.793
0.034,-0.136,0.865,-15.381,24.963,3.418
0.000,-0.130,0.851,-13.611,25.146,5.371
-0.026,-0.119,0.830,-8.545,25.208,5.859
-0.010,-0.115,0.807,-1.465,25.940,6.714
0.016,-0.109,0.786,4.761,26.001,8.240
0.009,-0.100,0.763,10.315,23.376,9.521
0.004,-0.103,0.739,15.686,19.104,9.644
-0.012,-0.120,0.719,20.630,14.099,8.484
0.002,-0.120,0.690,21.362,10.376,7.141
0.016,-0.113,0.644,16.968,8.728,6.470
0.015,-0.112,0.608,10.376,8.057,5.371
0.018,-0.111,0.593,3.418,8.789,4.089
0.012,-0.100,0.577,-1.831,10.620,3.113
0.013,-0.095,0.546,-4.089,12.024,3.174
0.032,-0.104,0.517,-4.089,12.756,1.465
0.064,-0.111,0.493,-4.700,15.076,0.854
0.097,-0.107,0.469,-7.324,17.883,1.160
0.115,-0.099,0.417,-11.292,20.386,2.319
0.118,-0.083,0.349,-13.855,24.048,4.395
0.130,-0.064,0.297,-14.099,29.480,5.432
0.117,-0.053,0.277,-11.902,34.302,6.042
0.111,-0.049,0.273,-7.629,37.476,6.592
0.127,-0.050,0.276,-2.686,40.100,7.874
0.127,-0.063,0.285,1.648,41.870,9.705
0.140,-0.077,0.304,4.089,42.969,10.620
0.150,-0.090,0.326,4.700,41.931,11.414
0.146,-0.105,0.341,5.249,37.109,11.169
0.143,-0.110,0.338,5.493,29.846,10.193
0.140,-0.112,0.327,6.165,21.179,8.606
0.142,-0.107,0.322,7.263,12.146,6.348
0.149,-0.096,0.318,9.094,3.113,3.784
0.140,-0.080,0.309,11.902,-4.395,1.892
0.126,-0.072,0.312,15.625,-8.423,0.305
0.119,-0.054,0.319,19.287,-10.742,-0.732
0.129,-0.042,0.339,22.888,-13.794,-1.282
0.153,-0.043,0.362,26.123,-17.090,-1.770
0.182,-0.058,0.382,27.466,-19.897,-1.404
0.199,-0.071,0.413,26.794,-23.254,-0.366
0.200,-0.098,0.460,24.353,-27.527,-0.427
0.197,-0.117,0.502,18.799,-31.189,-0.732
0.200,-0.134,0.531,11.353,-31.677,-0.671
0.191,-0.146,0.560,4.639,-30.640,-0.122
0.173,-0.164,0.600,-0.488,-28.625,0.000
0.151,-0.173,0.626,-5.737,-28.198,-0.427
0.117,-0.170,0.647,-11.047,-28.870,-1.282
0.080,-0.161,0.651,-16.174,-30.762,-2.625
0.055,-0.137,0.621,-19.897,-34.912,-5.310
0.058,-0.113,0.603,-20.874,-42.053,-8.118
0.049,-0.091,0.572,-18.921,-51.941,-10.803
0.047,-0.082,0.559,-15.930,-60.669,-13.245
0.069,-0.091,0.577,-14.038,-64.514,-14.709
0.102,-0.100,0.619,-13.611,-63.049,-15.198
0.128,-0.114,0.668,-15.381,-59.021,-14.404
0.122,-0.126,0.723,-19.104,-54.077,-12.207
0.077,-0.131,0.771,-25.696,-45.410,-9.094
0.024,-0.112,0.797,-32.288,-35.156,-7.263
0.001,-0.093,0.806,-35.767,-27.039,-7.507
0.000,-0.087,0.807,-35.583,-21.912,-7.935
-0.021,-0.083,0.815,-31.860,-20.691,-6.653
-0.044,-0.073,0.818,-24.658,-23.071,-5.432
-0.046,-0.074,0.846,-13.306,-26.428,-5.188
-0.031,-0.101,0.894,0.488,-28.992,-5.920
0.005,-0.111,0.916,13.977,-32.959,-6.897
0.037,-0.120,0.914,26.245,-37.720,-7.141
0.057,-0.115,0.880,37.476,-41.870,-7.324
0.059,-0.115,0.814,46.814,-42.542,-8.545
0.052,-0.119,0.770,51.941,-36.926,-11.536
0.027,-0.120,0.783,50.232,-23.743,-13.550
0.003,-0.133,0.845,38.391,-6.958,-13.916
-0.034,-0.158,0.948,17.700,6.042,-13.428
-0.020,-0.156,1.058,-7.080,15.564,-11.292
0.000,-0.148,1.135,-26.123,19.958,-7.019
0.003,-0.141,1.180,-32.776,13.489,-4.700
0.011,-0.119,1.162,-27.771,0.061,-4.639
-0.012,-0.112,1.138,-15.198,-11.719,-5.859
-0.039,-0.103,1.068,-0.549,-20.935,-7.629
-0.105,-0.126,0.997,11.292,-21.057,-9.399
-0.065,-0.146,0.969,14.648,-10.132,-10.864
0.023,-0.138,1.065,6.287,4.639,-12.024
0.009,-0.166,1.188,-10.010,3.235,-9.216
-0.015,-0.177,1.331,-31.433,-5.554,-2.808
0.033,-0.161,1.421,-52.307,-8.301,2.930
0.067,-0.133,1.470,-64.514,-8.240,7.385
